"","workerid","WCO","animacy","condition","determiner","item","response","slide_number","trial_type","subject_information.assess","subject_information.gender","subject_information.age","subject_information.language","time_in_minutes","unique_worker"
"5530",197,"N","I","NDI","D","professor",0.95,21,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5531",197,"f","l","filler","i","filler3",0.91,22,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5532",197,"Y","A","YDA","D","conductor",0.46,23,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5533",197,"N","A","NDA","D","priest",0.96,24,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5534",197,"Y","A","YQA","Q","troopleader",0.12,25,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5535",197,"N","A","NDA","D","pilot",0.6,26,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5536",197,"Y","I","YQI","Q","scientist",0.92,27,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5537",197,"Y","I","YDI","D","chef",0.83,28,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5538",197,"N","I","NQI","Q","nutritionist",0.97,29,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5539",197,"N","A","NQA","Q","bartender",0.75,30,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5540",197,"N","I","NDI","D","choreographer",0.96,31,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5541",197,"N","I","NDI","D","dentist",0.85,32,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5542",197,"f","l","filler","i","filler5",0.03,33,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5543",197,"f","l","filler","i","filler1",0.99,34,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5544",197,"N","A","NQA","Q","queen",0.92,35,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5545",289,"","","","","",1,NA,"one_slider_practice","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5546",289,"","","","","",1,NA,"one_slider_practice","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5547",289,"f","l","filler","i","filler1",0.26,6,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5548",289,"Y","I","YQI","Q","travelagent",1,7,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5549",289,"f","l","filler","i","filler6",0.13,8,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5550",289,"N","I","NDI","D","professor",0.95,9,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5551",289,"Y","I","YDI","D","priest",0.33,10,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5552",289,"f","l","filler","i","filler4",0.36,11,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5553",289,"N","I","NQI","Q","scientist",1,12,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5554",289,"Y","A","YDA","D","stylist",0.16,13,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5555",289,"N","A","NDA","D","fan",0.95,14,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5556",289,"N","I","NDI","D","dentist",0.68,15,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5557",289,"N","A","NQA","Q","playwright",0.87,16,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5558",289,"N","A","NDA","D","groom",1,17,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5559",289,"f","l","filler","i","filler3",0.97,18,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5560",289,"Y","A","YQA","Q","supervisor",0.24,19,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5561",289,"f","l","filler","i","filler5",0,20,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5562",289,"N","I","NQI","Q","queen",0.97,21,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5563",289,"Y","I","YDI","D","nutritionist",0.21,22,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5564",289,"N","I","NDI","D","conductor",0.64,23,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5565",289,"N","I","NQI","Q","artist",0.98,24,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5566",289,"Y","I","YDI","D","doctor",0.2,25,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5567",289,"f","l","filler","i","filler2",1,26,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5568",289,"Y","A","YQA","Q","pianist",0.55,27,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5569",289,"N","A","NQA","Q","chef",1,28,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5570",289,"N","A","NQA","Q","pilot",0.33,29,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5571",289,"Y","A","YQA","Q","bartender",0.47,30,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5572",289,"Y","I","YQI","Q","choreographer",0.14,31,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5573",289,"Y","A","YDA","D","troopleader",0.11,32,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5574",289,"Y","A","YDA","D","coach",0.54,33,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5575",289,"N","A","NDA","D","CEO",0.8,34,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5576",289,"Y","I","YQI","Q","patient",0.25,35,"one_slider","Yes","Female","21","English, Mandarin",4577.84163333333,"E 289"
"5577",402,"","","","","",0.97,NA,"one_slider_practice","Yes","Male","19","English",27.5012166666667,"E 402"
"5578",402,"","","","","",1,NA,"one_slider_practice","Yes","Male","19","English",27.5012166666667,"E 402"
"5579",402,"Y","A","YDA","D","chef",0.83,6,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5580",402,"f","l","filler","i","filler4",0.69,7,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5581",402,"Y","A","YDA","D","conductor",0.47,8,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5582",402,"N","I","NDI","D","scientist",0.88,9,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5583",402,"Y","A","YDA","D","artist",0.86,10,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5584",402,"Y","I","YQI","Q","professor",0.84,11,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5585",402,"N","I","NDI","D","choreographer",0.54,12,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5586",402,"N","A","NDA","D","fan",0.84,13,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5587",402,"N","A","NQA","Q","nutritionist",0.45,14,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5588",402,"Y","A","YQA","Q","doctor",0.97,15,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5589",402,"f","l","filler","i","filler6",0.18,16,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5590",402,"Y","I","YDI","D","CEO",0.87,17,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5591",402,"N","I","NDI","D","bartender",0.71,18,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5592",402,"N","I","NQI","Q","pianist",0.52,19,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5593",402,"f","l","filler","i","filler5",0.48,20,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5594",402,"f","l","filler","i","filler3",0.57,21,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5595",402,"N","A","NQA","Q","pilot",0.6,22,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5596",402,"Y","A","YQA","Q","supervisor",0.68,23,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5597",402,"Y","I","YDI","D","dentist",0.49,24,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5598",402,"N","A","NDA","D","patient",0.89,25,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5599",402,"N","I","NQI","Q","coach",0.97,26,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5600",402,"Y","I","YQI","Q","troopleader",0.75,27,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5601",402,"f","l","filler","i","filler2",0.85,28,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5602",402,"Y","I","YQI","Q","groom",0.61,29,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5603",402,"f","l","filler","i","filler1",0.93,30,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5604",402,"Y","A","YQA","Q","priest",0.73,31,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5605",402,"N","I","NQI","Q","playwright",0.61,32,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5606",402,"Y","I","YDI","D","stylist",0.9,33,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5607",402,"N","A","NDA","D","queen",0.97,34,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5608",402,"N","A","NQA","Q","travelagent",0.77,35,"one_slider","Yes","Male","19","English",27.5012166666667,"E 402"
"5609",308,"","","","","",1,NA,"one_slider_practice","Yes","Male","22","English",15.7504666666667,"E 308"
"5610",308,"","","","","",1,NA,"one_slider_practice","Yes","Male","22","English",15.7504666666667,"E 308"
"5611",308,"N","I","NQI","Q","priest",0.84,6,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5612",308,"f","l","filler","i","filler1",0.78,7,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5613",308,"Y","A","YQA","Q","artist",0.28,8,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5614",308,"N","A","NDA","D","groom",0.84,9,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5615",308,"N","I","NQI","Q","dentist",0.52,10,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5616",308,"N","I","NQI","Q","stylist",0.63,11,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5617",308,"f","l","filler","i","filler4",0,12,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5618",308,"f","l","filler","i","filler2",1,13,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5619",308,"Y","I","YDI","D","conductor",0.08,14,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5620",308,"Y","A","YDA","D","professor",0.23,15,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5621",308,"N","A","NDA","D","travelagent",0.85,16,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5622",308,"Y","I","YDI","D","doctor",0.5,17,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5623",308,"N","I","NDI","D","nutritionist",0.94,18,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5624",308,"Y","I","YDI","D","bartender",0.4,19,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5625",308,"Y","A","YQA","Q","queen",0.43,20,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5626",308,"Y","I","YQI","Q","fan",0,21,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5627",308,"f","l","filler","i","filler6",0.46,22,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5628",308,"Y","I","YQI","Q","patient",0.87,23,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5629",308,"Y","A","YDA","D","CEO",0.72,24,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5630",308,"N","A","NDA","D","chef",1,25,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5631",308,"Y","A","YDA","D","pianist",0.67,26,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5632",308,"N","A","NQA","Q","choreographer",0.31,27,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5633",308,"N","I","NDI","D","scientist",1,28,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5634",308,"f","l","filler","i","filler5",0,29,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5635",308,"Y","I","YQI","Q","pilot",0.32,30,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5636",308,"Y","A","YQA","Q","supervisor",0.14,31,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5637",308,"f","l","filler","i","filler3",0.93,32,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5638",308,"N","A","NQA","Q","playwright",1,33,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5639",308,"N","A","NQA","Q","coach",1,34,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5640",308,"N","I","NDI","D","troopleader",1,35,"one_slider","Yes","Male","22","English",15.7504666666667,"E 308"
"5641",134,"","","","","",0.33,NA,"one_slider_practice","Yes","Female","20","English",197.550066666667,"E 134"
"5642",134,"","","","","",0.98,NA,"one_slider_practice","Yes","Female","20","English",197.550066666667,"E 134"
"5643",134,"f","l","filler","i","filler4",0.02,6,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5644",134,"Y","I","YDI","D","coach",0.97,7,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5645",134,"N","I","NQI","Q","conductor",0.86,8,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5646",134,"Y","A","YDA","D","fan",0.8,9,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5647",134,"N","A","NDA","D","pianist",0.95,10,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5648",134,"N","I","NQI","Q","scientist",0.93,11,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5649",134,"f","l","filler","i","filler3",0.84,12,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5650",134,"Y","A","YQA","Q","doctor",0.38,13,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5651",134,"f","l","filler","i","filler6",0.02,14,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5652",134,"Y","A","YDA","D","groom",0.89,15,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5653",134,"Y","I","YQI","Q","artist",0.92,16,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5654",134,"Y","A","YQA","Q","CEO",0.84,17,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5655",134,"N","I","NDI","D","priest",1,18,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5656",134,"f","l","filler","i","filler2",0.88,19,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5657",134,"N","I","NDI","D","bartender",0.97,20,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5658",134,"N","I","NQI","Q","chef",0.92,21,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5659",134,"f","l","filler","i","filler5",0.71,22,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5660",134,"Y","I","YQI","Q","pilot",0.84,23,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5661",134,"N","A","NQA","Q","playwright",0.96,24,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5662",134,"Y","I","YQI","Q","nutritionist",0.87,25,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5663",134,"Y","I","YDI","D","dentist",0.79,26,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5664",134,"Y","I","YDI","D","queen",0.98,27,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5665",134,"N","A","NDA","D","choreographer",0.99,28,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5666",134,"N","A","NQA","Q","professor",0.65,29,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5667",134,"N","A","NDA","D","supervisor",0.93,30,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5668",134,"N","A","NQA","Q","patient",0.9,31,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5669",134,"Y","A","YQA","Q","stylist",0.66,32,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5670",134,"f","l","filler","i","filler1",0.98,33,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5671",134,"Y","A","YDA","D","travelagent",0.82,34,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5672",134,"N","I","NDI","D","troopleader",1,35,"one_slider","Yes","Female","20","English",197.550066666667,"E 134"
"5673",477,"","","","","",0.95,NA,"one_slider_practice","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5674",477,"","","","","",1,NA,"one_slider_practice","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5675",477,"Y","I","YDI","D","pianist",0.01,6,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5676",477,"Y","I","YQI","Q","nutritionist",0.8,7,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5677",477,"N","I","NQI","Q","artist",0.13,8,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5678",477,"f","l","filler","i","filler1",0.7,9,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5679",477,"f","l","filler","i","filler3",0.23,10,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5680",477,"N","I","NDI","D","priest",0.48,11,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5681",477,"Y","A","YDA","D","conductor",0.13,12,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5682",477,"Y","A","YQA","Q","professor",0.04,13,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5683",477,"N","A","NQA","Q","fan",0.84,14,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5684",477,"f","l","filler","i","filler4",0.02,15,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5685",477,"f","l","filler","i","filler6",0.04,16,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5686",477,"N","A","NDA","D","supervisor",0.05,17,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5687",477,"N","A","NQA","Q","groom",0.26,18,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
"5688",477,"N","I","NQI","Q","doctor",0.57,19,"one_slider","Yes","Female","20","Spanish",14.8513666666667,"E 477"
